pdf_url,viewer_url
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/615b82d5d43909349c430d8f,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/16_20190412_P1_Sh2?e=11|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca26012e1566942c09ccbc,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/16_20200609_P1_Sh2?e=12|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca251dcf2f26ba950bb754,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/16_JEE_Main_21_2507_P1_Shift_2_Q?e=13|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca2514cf2f26ba950bb6c5,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/17_JEE_Main_21_2707_P1_Shift_1_Q?e=14|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/60313607ea81733a455e232b,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/8064?e=15|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/60313608d62eac763c5674ab,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/8065?e=16|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/603136099fff7a70ff3b5169,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/8066?e=17|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/60313602e25f035bf80ae49b,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/8067?e=18|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/60313603444d01060d362d6b,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/8068?e=19|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/6031360514592819021438ab,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/8074?e=0|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/603136067c18d17cd54ecbcb,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/8079?e=1|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/60313608cc638008de1d8e2b,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/8080?e=2|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/6031360a4802d303b57bcbed,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/8081?e=3|*|||
